city,city_ascii,state_id,,,county_name,lat,lng,population
Clyde Park,Clyde Park,MT,,,Park,45.8839,-110.6059,364
Garden Valley,Garden Valley,ID,,,Boise,44.083,-115.9612,364
Stockwell,Stockwell,IN,,,Tippecanoe,40.2818,-86.7689,364
Sperryville,Sperryville,VA,,,Rappahannock,38.6562,-78.2323,364
Rudyard,Rudyard,MT,,,Hill,48.5599,-110.55,363
McLean,McLean,NY,,,Tompkins,42.5517,-76.2942,363
Spring Mill,Spring Mill,KY,,,Jefferson,38.1436,-85.6315,363
Bostic,Bostic,NC,,,Rutherford,35.3625,-81.836,363
Sodaville,Sodaville,OR,,,Linn,44.4831,-122.8691,363
Grubbs,Grubbs,AR,,,Jackson,35.654,-91.0755,363
Seatonville,Seatonville,IL,,,Bureau,41.3651,-89.2728,363
Ghent,Ghent,WV,,,Raleigh,37.6221,-81.1057,363
Raft Island,Raft Island,WA,,,Pierce,47.329,-122.6687,363
Thebes,Thebes,IL,,,Alexander,37.214,-89.4544,363
Pollocksville,Pollocksville,NC,,,Jones,35.0056,-77.2211,363
Olde Stockdale,Olde Stockdale,CA,,,Kern,35.3476,-119.0794,363
Salem,Salem,IA,,,Henry,40.852,-91.6206,363
Pleasanton,Pleasanton,NM,,,Catron,33.2759,-108.8792,363
Leola,Leola,SD,,,McPherson,45.7212,-98.9386,363
Dayton,Dayton,IL,,,LaSalle,41.3866,-88.7969,363
Mindenmines,Mindenmines,MO,,,Barton,37.4728,-94.5889,362
Flat Rock,Flat Rock,IL,,,Crawford,38.9037,-87.6734,362
St. Paul,St. Paul,AK,,,Aleutians West,57.1815,-170.2743,362
Rosston,Rosston,AR,,,Nevada,33.5877,-93.2798,362
Sheldon,Sheldon,MO,,,Vernon,37.6583,-94.2955,362
Urich,Urich,MO,,,Henry,38.4605,-93.999,362
Kenton,Kenton,DE,,,Kent,39.2274,-75.6646,362
LaCrosse,LaCrosse,WA,,,Whitman,46.8013,-117.9025,362
Bethania,Bethania,NC,,,Forsyth,36.1808,-80.3376,362
Little Eagle,Little Eagle,SD,,,Corson,45.6832,-100.7966,362
Cumberland,Cumberland,OH,,,Guernsey,39.8534,-81.6588,362
Tiki Gardens,Tiki Gardens,HI,,,Hawaii,19.5287,-155.0031,362
Graniteville,Graniteville,VT,,,Washington,44.1463,-72.4818,362
Marion,Marion,IN,,,Shelby,39.5884,-85.7587,361
Talmo,Talmo,GA,,,Jackson,34.1831,-83.721,361
Cook,Cook,NE,,,Johnson,40.5105,-96.1619,361
Paint Rock,Paint Rock,TX,,,Concho,31.5101,-99.9253,361
Lyon,Lyon,MS,,,Coahoma,34.2169,-90.543,361
Ringsted,Ringsted,IA,,,Emmet,43.2951,-94.5074,361
Oxbow,Oxbow,ND,,,Cass,46.6687,-96.8101,361
Epes,Epes,AL,,,Sumter,32.6906,-88.1405,361
Jennings,Jennings,OK,,,Pawnee,36.1823,-96.5692,361
Port Jefferson,Port Jefferson,OH,,,Shelby,40.3304,-84.0925,361
Waverly,Waverly,KY,,,Union,37.7092,-87.8146,361
Sudlersville,Sudlersville,MD,,,Queen Anne's,39.1833,-75.8535,361
Hitterdal,Hitterdal,MN,,,Clay,46.9778,-96.2584,361
Woodville Farm Labor Camp,Woodville Farm Labor Camp,CA,,,Tulare,36.0832,-119.1479,361
Blanket,Blanket,TX,,,Brown,31.8243,-98.7896,360
Humboldt,Humboldt,IL,,,Coles,39.6047,-88.3201,360
Keysville,Keysville,GA,,,Burke,33.2374,-82.229,360
Pueblito del Carmen,Pueblito del Carmen,PR,,,Guayama,18.0316,-66.1656,360
Mentone,Mentone,AL,,,DeKalb,34.5655,-85.5846,360
Wayland,Wayland,KY,,,Floyd,37.4508,-82.7996,360
Harrisburg,Harrisburg,OH,,,Franklin,39.8108,-83.1687,360
Stony Creek,Stony Creek,VA,,,Sussex,36.948,-77.4001,360
Dubberly,Dubberly,LA,,,Webster,32.5413,-93.2374,360
Beallsville,Beallsville,OH,,,Monroe,39.8489,-81.0354,360
Summersville,Summersville,KY,,,Green,37.3265,-85.543,360
Adams,Adams,OR,,,Umatilla,45.7662,-118.5643,360
Burlison,Burlison,TN,,,Tipton,35.5569,-89.7847,360
Basin,Basin,MT,,,Jefferson,46.2834,-112.2871,360
California Pines,California Pines,CA,,,Modoc,41.4117,-120.6605,359
Bryantown,Bryantown,MD,,,Charles,38.5498,-76.8429,359
Sinclair,Sinclair,WY,,,Carbon,41.7761,-107.1199,359
Newburg,Newburg,PA,,,Cumberland,40.137,-77.5546,359
Dallas,Dallas,WI,,,Barron,45.2591,-91.8142,359
Cove,Cove,AR,,,Polk,34.4366,-94.4161,359
Fife Lake,Fife Lake,MI,,,Grand Traverse,44.5731,-85.3511,359
Dexter,Dexter,MN,,,Mower,43.7194,-92.7017,359
Mercer,Mercer,MO,,,Mercer,40.5106,-93.5299,359
Manalapan,Manalapan,FL,,,Palm Beach,26.562,-80.0439,359
Bellevue,Bellevue,TX,,,Clay,33.6335,-98.0164,359
Gamaliel,Gamaliel,KY,,,Monroe,36.6402,-85.7963,359
Creekside,Creekside,PA,,,Indiana,40.681,-79.1932,359
Lindsey,Lindsey,OH,,,Sandusky,41.4216,-83.221,359
Leonard,Leonard,MI,,,Oakland,42.8652,-83.1429,359
Quitaque,Quitaque,TX,,,Briscoe,34.3674,-101.0556,359
Willisburg,Willisburg,KY,,,Washington,37.8093,-85.1208,359
Crab Orchard,Crab Orchard,IL,,,Williamson,37.7249,-88.8059,359
Collins,Collins,OH,,,Huron,41.2508,-82.4915,359
Gerrard,Gerrard,CO,,,Rio Grande,37.6783,-106.5753,359
Old Forge,Old Forge,NY,,,Herkimer,43.706,-74.9722,359
Topawa,Topawa,AZ,,,Pima,31.8078,-111.8305,358
Pitts,Pitts,GA,,,Wilcox,31.9462,-83.5417,358
Abbeville,Abbeville,MS,,,Lafayette,34.5034,-89.5025,358
Betterton,Betterton,MD,,,Kent,39.3652,-76.069,358
Dumas,Dumas,MS,,,Tippah,34.6381,-88.8431,358
Mesa,Mesa,CA,,,Inyo,37.419,-118.5424,358
Culloden,Culloden,GA,,,Monroe,32.8632,-84.0939,358
Summerfield,Summerfield,IL,,,St. Clair,38.5957,-89.7497,358
Maynard,Maynard,AR,,,Randolph,36.4214,-90.9018,358
Oak Grove Village,Oak Grove Village,MO,,,Franklin,38.2278,-91.1495,358
Jasper,Jasper,MI,,,Lenawee,41.7859,-84.0403,358
New Alexandria,New Alexandria,OH,,,Jefferson,40.2916,-80.675,358
Bay City,Bay City,WI,,,Pierce,44.5873,-92.4573,358
Tupelo,Tupelo,OK,,,Coal,34.6027,-96.4208,358
Uplands Park,Uplands Park,MO,,,St. Louis,38.6927,-90.2829,358
Huxley,Huxley,TX,,,Shelby,31.7644,-93.8849,358
New Blaine,New Blaine,AR,,,Logan,35.2931,-93.4202,358
Monticello,Monticello,MO,,,Lewis,40.1188,-91.713,358
Crouse,Crouse,NC,,,Lincoln,35.4214,-81.3027,358
Pisinemo,Pisinemo,AZ,,,Pima,32.035,-112.3193,357
Mattawana,Mattawana,PA,,,Mifflin,40.4968,-77.7283,357
Terril,Terril,IA,,,Dickinson,43.3058,-94.9689,357
Edna,Edna,KS,,,Labette,37.0587,-95.3592,357
Edwardsport,Edwardsport,IN,,,Knox,38.8125,-87.2513,357
Parker School,Parker School,MT,,,Hill,48.2468,-109.7341,357
Fairview,Fairview,IL,,,Fulton,40.6485,-90.1841,357
Little York,Little York,IL,,,Warren,41.0109,-90.7472,357
Lowrys,Lowrys,SC,,,Chester,34.804,-81.2372,357
Butte,Butte,NE,,,Boyd,42.9125,-98.8479,357
Blythedale,Blythedale,MO,,,Harrison,40.4752,-93.928,357
Fairmount,Fairmount,MD,,,Somerset,38.1016,-75.8074,357
Terminous,Terminous,CA,,,San Joaquin,38.1153,-121.4896,357
Arthur,Arthur,ND,,,Cass,47.1043,-97.2184,357
Edgewood,Edgewood,IL,,,Effingham,38.9222,-88.664,357
Dietrich,Dietrich,ID,,,Lincoln,42.9128,-114.2662,357
Fulton,Fulton,OH,,,Morrow,40.463,-82.8283,357
Mapleton,Mapleton,PA,,,Huntingdon,40.3929,-77.9412,357
Prue,Prue,OK,,,Osage,36.2494,-96.2665,357
Cameron,Cameron,NC,,,Moore,35.3259,-79.254,357
Olde West Chester,Olde West Chester,OH,,,Butler,39.3351,-84.4035,357
Aquadale,Aquadale,NC,,,Stanly,35.2244,-80.2235,357
Duncan,Duncan,MS,,,Bolivar,34.0418,-90.7459,357
Del Dios,Del Dios,CA,,,San Diego,33.0757,-117.119,357
Orrstown,Orrstown,PA,,,Franklin,40.0588,-77.608,357
Mayview,Mayview,MO,,,Lafayette,39.0529,-93.833,357
Varnado,Varnado,LA,,,Washington,30.895,-89.8318,357
Port Colden,Port Colden,NJ,,,Warren,40.7661,-74.9548,357
Constableville,Constableville,NY,,,Lewis,43.5649,-75.4281,356
Vanndale,Vanndale,AR,,,Cross,35.3153,-90.7711,356
Glenvil,Glenvil,NE,,,Clay,40.5025,-98.2545,356
Wykoff,Wykoff,MN,,,Fillmore,43.7086,-92.2674,356
Bear Creek Village,Bear Creek Village,PA,,,Luzerne,41.1875,-75.7553,356
Bondville,Bondville,IL,,,Champaign,40.1115,-88.3682,356
McFarland,McFarland,KS,,,Wabaunsee,39.0545,-96.2381,356
London Mills,London Mills,IL,,,Fulton,40.7106,-90.2661,356
Buxton,Buxton,ND,,,Traill,47.6021,-97.0976,356
Jersey,Jersey,OH,,,Licking,40.0557,-82.7227,356
Cherokee City,Cherokee City,AR,,,Benton,36.2947,-94.5769,356
Wesley,Wesley,IA,,,Kossuth,43.0891,-93.9929,356
Towanda,Towanda,IL,,,McLean,40.5633,-88.9011,356
Pleasant Valley,Pleasant Valley,TX,,,Wichita,33.9375,-98.5981,356
Franklin,Franklin,MD,,,Allegany,39.4993,-79.0511,356
Lancaster,Lancaster,KS,,,Atchison,39.571,-95.3037,356
Menlo,Menlo,IA,,,Guthrie,41.5222,-94.4045,355
Sandusky,Sandusky,IA,,,Lee,40.4579,-91.3868,355
Neche,Neche,ND,,,Pembina,48.983,-97.5517,355
Gorham,Gorham,KS,,,Russell,38.8806,-99.0237,355
Herman,Herman,NE,,,Washington,41.6739,-96.2167,355
Jeffers,Jeffers,MN,,,Cottonwood,44.0559,-95.1953,355
Gilman City,Gilman City,MO,,,Harrison,40.1311,-93.8739,355
Pierrepont Manor,Pierrepont Manor,NY,,,Jefferson,43.7374,-76.061,355
White Stone,White Stone,VA,,,Lancaster,37.644,-76.3897,355
Uniontown,Uniontown,WA,,,Whitman,46.5391,-117.0861,355
New Home,New Home,TX,,,Lynn,33.3269,-101.9117,355
Ridgecrest Heights,Ridgecrest Heights,CA,,,Kern,35.6019,-117.7042,355
Eldorado Springs,Eldorado Springs,CO,,,Boulder,39.9366,-105.2626,355
Misquamicut,Misquamicut,RI,,,Washington,41.3237,-71.822,355
Shaver Lake,Shaver Lake,CA,,,Fresno,37.0971,-119.3245,355
McHenry,McHenry,KY,,,Ohio,37.3795,-86.9226,355
Twelve Mile,Twelve Mile,IN,,,Cass,40.8664,-86.2253,355
Richfield,Richfield,PA,,,Juniata,40.6868,-77.114,355
Richland,Richland,TX,,,Navarro,31.9177,-96.4265,354
Rowley,Rowley,IA,,,Buchanan,42.3685,-91.8443,354
Saxman,Saxman,AK,,,Ketchikan Gateway,55.3232,-131.5892,354
Junction City,Junction City,GA,,,Talbot,32.6032,-84.4573,354
Crowder,Crowder,OK,,,Pittsburg,35.1158,-95.6783,354
Allenwood,Allenwood,PA,,,Union,41.1081,-76.8981,354
Snoqualmie Pass,Snoqualmie Pass,WA,,,Kittitas,47.4014,-121.411,354
Purcell,Purcell,MO,,,Jasper,37.2433,-94.4394,354
Creal Springs,Creal Springs,IL,,,Williamson,37.6198,-88.8371,354
Clara,Clara,MS,,,Wayne,31.5831,-88.6916,354
Akron,Akron,AL,,,Hale,32.8785,-87.7429,354
South Van Horn,South Van Horn,AK,,,Fairbanks North Star,64.8091,-147.7854,354
Kinloch,Kinloch,MO,,,St. Louis,38.7384,-90.3249,354
Lehigh,Lehigh,IA,,,Webster,42.3575,-94.0535,354
Clinchco,Clinchco,VA,,,Dickenson,37.1588,-82.3562,354
Union,Union,NH,,,Carroll,43.4912,-71.0231,354
King Salmon,King Salmon,AK,,,Bristol Bay,58.753,-156.5061,354
Yadkin College,Yadkin College,NC,,,Davidson,35.8766,-80.3791,354
New Harmony,New Harmony,UT,,,Washington,37.4803,-113.3096,353
Great Meadows,Great Meadows,NJ,,,Warren,40.877,-74.9034,353
Swan Quarter,Swan Quarter,NC,,,Hyde,35.4109,-76.325,353
Eckley,Eckley,CO,,,Yuma,40.1124,-102.4883,353
Painesdale,Painesdale,MI,,,Houghton,47.0435,-88.6715,353
Hebo,Hebo,OR,,,Tillamook,45.226,-123.8586,353
Zeba,Zeba,MI,,,Baraga,46.7928,-88.4133,353
Westover,Westover,PA,,,Clearfield,40.7465,-78.6821,353
Edison,Edison,OH,,,Morrow,40.5582,-82.8632,353
Hollister,Hollister,ID,,,Twin Falls,42.3529,-114.5839,353
Brighton,Brighton,UT,,,Salt Lake,40.6196,-111.6005,353
Slatedale,Slatedale,PA,,,Lehigh,40.7438,-75.6582,353
Hickman,Hickman,TN,,,Smith,36.1451,-85.9413,353
Bolingbroke,Bolingbroke,GA,,,Monroe,32.9401,-83.7985,352
Wakonda,Wakonda,SD,,,Clay,43.0081,-97.106,352
Lansing,Lansing,OH,,,Belmont,40.0758,-80.7919,352
Teasdale,Teasdale,UT,,,Wayne,38.2851,-111.4724,352
Morningside,Morningside,NM,,,Eddy,32.861,-104.3971,352
Centerport,Centerport,PA,,,Berks,40.4865,-76.0056,352
Donalds,Donalds,SC,,,Abbeville,34.3766,-82.3467,352
Guys,Guys,TN,,,McNairy,35.0191,-88.5427,352
Counce,Counce,TN,,,Hardin,35.0404,-88.2717,352
Ephraim,Ephraim,WI,,,Door,45.1589,-87.1667,352
West Falls,West Falls,PA,,,Wyoming,41.453,-75.8605,352
Schwana,Schwana,WA,,,Grant,46.8214,-119.9232,352
Farber,Farber,MO,,,Audrain,39.2747,-91.5762,352
Cutler,Cutler,IL,,,Perry,38.0325,-89.5676,352
Portage Des Sioux,Portage Des Sioux,MO,,,St. Charles,38.9274,-90.3434,352
Wheatland,Wheatland,IN,,,Knox,38.6632,-87.3062,352
Prescott,Prescott,MI,,,Ogemaw,44.1916,-83.9323,352
Burnettsville,Burnettsville,IN,,,White,40.7612,-86.5947,352
New Galilee,New Galilee,PA,,,Beaver,40.8335,-80.4011,352
Sand Hill,Sand Hill,OK,,,Muskogee,35.6343,-95.2012,352
Horton Bay,Horton Bay,MI,,,Charlevoix,45.2814,-85.0742,352
Saddle Rock Estates,Saddle Rock Estates,NY,,,Nassau,40.794,-73.7414,351
Bluffton,Bluffton,GA,,,Clay,31.5198,-84.8691,351
Rushmore,Rushmore,MN,,,Nobles,43.6197,-95.799,351
Oakdale,Oakdale,NE,,,Antelope,42.0701,-97.9671,351
Ute,Ute,IA,,,Monona,42.0503,-95.7058,351
Hunters Hollow,Hunters Hollow,KY,,,Bullitt,38.0784,-85.6934,351
Mount Enterprise,Mount Enterprise,TX,,,Rusk,31.9113,-94.6826,351
Leitersburg,Leitersburg,MD,,,Washington,39.6928,-77.6206,351
Marne,Marne,OH,,,Licking,40.0725,-82.3091,351
Del Sol,Del Sol,TX,,,San Patricio,28.0132,-97.5202,351
Cleo Springs,Cleo Springs,OK,,,Major,36.4046,-98.4401,351
Seward,Seward,PA,,,Westmoreland,40.413,-79.0219,351
South Heights,South Heights,PA,,,Beaver,40.5746,-80.2364,351
Nelson,Nelson,WI,,,Buffalo,44.4213,-92.0041,351
Willow River,Willow River,MN,,,Pine,46.3206,-92.8346,351
Gardiner,Gardiner,OR,,,Douglas,43.7327,-124.1068,351
Wyoming,Wyoming,RI,,,Washington,41.5143,-71.6903,351
St. Stephens,St. Stephens,AL,,,Washington,31.5474,-88.0556,350
Eagleville,Eagleville,MO,,,Harrison,40.4685,-93.9862,350
Brodnax,Brodnax,VA,,,Brunswick,36.7033,-78.0318,350
Sicangu Village,Sicangu Village,SD,,,Todd,43.0137,-100.5757,350
Midville,Midville,GA,,,Burke,32.8217,-82.2347,350
Brisbin,Brisbin,PA,,,Clearfield,40.8395,-78.3526,350
Toomsuba,Toomsuba,MS,,,Lauderdale,32.4267,-88.51,350
Rensselaer Falls,Rensselaer Falls,NY,,,St. Lawrence,44.5909,-75.319,350
Sabillasville,Sabillasville,MD,,,Frederick,39.6994,-77.4573,350
Brockton,Brockton,PA,,,Schuylkill,40.7484,-76.0685,350
Narciso Pena,Narciso Pena,TX,,,Starr,26.3019,-98.6407,350
Copeland,Copeland,KS,,,Gray,37.5405,-100.6288,350
St. Michael,St. Michael,PA,,,Cambria,40.329,-78.7717,349
Parrottsville,Parrottsville,TN,,,Cocke,36.0082,-83.0916,349
Darlington,Darlington,MD,,,Harford,39.6425,-76.2035,349
Holiday Beach,Holiday Beach,TX,,,Aransas,28.167,-97.006,349
Sugar Bush Knolls,Sugar Bush Knolls,OH,,,Portage,41.2038,-81.3472,349
Kenney,Kenney,IL,,,De Witt,40.0981,-89.0862,349
J.F. Villareal,J.F. Villareal,TX,,,Starr,26.4199,-98.9788,349
Leavenworth,Leavenworth,IN,,,Crawford,38.1997,-86.3454,349
Bowmans Crossing,Bowmans Crossing,VA,,,Shenandoah,38.8076,-78.592,349
Hedgesville,Hedgesville,WV,,,Berkeley,39.5544,-77.9944,349
Alpena,Alpena,SD,,,Jerauld,44.1829,-98.3683,349
Stapleton,Stapleton,NE,,,Logan,41.4802,-100.5125,349
Lewis,Lewis,CO,,,Montezuma,37.5017,-108.66,349
Gray,Gray,PA,,,Somerset,40.1331,-79.0924,348
Kiamesha Lake,Kiamesha Lake,NY,,,Sullivan,41.6806,-74.6652,348
Preston,Preston,MO,,,Hickory,37.941,-93.2127,348
Chataignier,Chataignier,LA,,,Evangeline,30.5696,-92.3168,348
Hollyvilla,Hollyvilla,KY,,,Jefferson,38.0929,-85.7469,348
Kratzerville,Kratzerville,PA,,,Snyder,40.8588,-76.8939,348
Vina,Vina,CA,,,Tehama,39.9343,-122.0517,348
Crawford,Crawford,MS,,,Lowndes,33.3023,-88.6255,348
Remer,Remer,MN,,,Cass,47.0569,-93.9126,348
Maxeys,Maxeys,GA,,,Oglethorpe,33.7555,-83.1737,348
Fidelity,Fidelity,MO,,,Jasper,37.0816,-94.3095,348
Gannett,Gannett,ID,,,Blaine,43.357,-114.1756,348
Sheldahl,Sheldahl,IA,,,Polk,41.8646,-93.6967,348
Modena,Modena,PA,,,Chester,39.9619,-75.8025,348
Dalton,Dalton,NY,,,Livingston,42.5422,-77.9519,348
Homeland,Homeland,FL,,,Polk,27.8181,-81.8268,348
Castle Valley,Castle Valley,UT,,,Grand,38.6326,-109.3966,348
Waynesville,Waynesville,IL,,,De Witt,40.2412,-89.1244,348
Centertown,Centertown,KY,,,Ohio,37.4177,-86.9959,347
Ripplemead,Ripplemead,VA,,,Giles,37.339,-80.6883,347
Bush,Bush,IL,,,Williamson,37.8427,-89.1295,347
Elliott,Elliott,SC,,,Lee,34.1087,-80.1703,347
Lohrville,Lohrville,IA,,,Calhoun,42.267,-94.5515,347
Mountain Park,Mountain Park,OK,,,Kiowa,34.6988,-98.9524,347
Roxobel,Roxobel,NC,,,Bertie,36.2015,-77.2398,347
Lake Bridgeport,Lake Bridgeport,TX,,,Wise,33.2074,-97.831,347
Chidester,Chidester,AR,,,Ouachita,33.702,-93.0238,347
Long Pine,Long Pine,NE,,,Brown,42.5353,-99.7027,347
Rolette,Rolette,ND,,,Rolette,48.6609,-99.8417,347
Arcadia,Arcadia,NE,,,Valley,41.4249,-99.1261,347
Shady Dale,Shady Dale,GA,,,Jasper,33.4008,-83.588,347
Runnelstown,Runnelstown,MS,,,Perry,31.3779,-89.1143,347
Saginaw,Saginaw,MO,,,Newton,37.026,-94.4724,347
Kelliher,Kelliher,MN,,,Beltrami,47.9438,-94.4446,347
Turin,Turin,GA,,,Coweta,33.3234,-84.6374,347
Seagrove,Seagrove,NC,,,Randolph,35.5391,-79.78,347
Stonewall,Stonewall,TX,,,Gillespie,30.2497,-98.6593,347
Mayetta,Mayetta,KS,,,Jackson,39.3386,-95.7216,347
Lawn,Lawn,TX,,,Taylor,32.1366,-99.7499,347
Hawkins,Hawkins,WI,,,Rusk,45.5115,-90.7148,347
Shonto,Shonto,AZ,,,Navajo,36.5893,-110.6607,347
Newark,Newark,MD,,,Worcester,38.2751,-75.2733,347
Ickesburg,Ickesburg,PA,,,Perry,40.4559,-77.3517,347
Red Feather Lakes,Red Feather Lakes,CO,,,Larimer,40.8071,-105.5864,347
Haystack,Haystack,NM,,,McKinley,35.3612,-107.934,347
Tabor,Tabor,SD,,,Bon Homme,42.9476,-97.6594,346
Coleville,Coleville,CA,,,Mono,38.5806,-119.5029,346
Jenkinsburg,Jenkinsburg,GA,,,Butts,33.3224,-84.0389,346
Follett,Follett,TX,,,Lipscomb,36.434,-100.1408,346
North Hyde Park,North Hyde Park,VT,,,Lamoille,44.6702,-72.5927,346
Palmyra,Palmyra,UT,,,Utah,40.1346,-111.6925,346
Orchard,Orchard,NE,,,Antelope,42.3368,-98.2411,346
Wardensville,Wardensville,WV,,,Hardy,39.0768,-78.593,346
McCausland,McCausland,IA,,,Scott,41.7435,-90.4461,346
Cleveland,Cleveland,VA,,,Russell,36.9434,-82.1527,346
Martins Creek,Martins Creek,PA,,,Northampton,40.7816,-75.1912,346
Nashport,Nashport,OH,,,Muskingum,40.068,-82.1735,346
Breathedsville,Breathedsville,MD,,,Washington,39.546,-77.7246,346
Frazer,Frazer,MT,,,Valley,48.0532,-106.048,346
Milton,Milton,IN,,,Wayne,39.7862,-85.1562,345
Madrone,Madrone,NM,,,Valencia,34.5792,-106.7285,345
Henrietta,Henrietta,MO,,,Ray,39.2371,-93.9384,345
Bagley,Bagley,WI,,,Grant,42.9015,-91.0971,345
Deweyville,Deweyville,UT,,,Box Elder,41.693,-112.0883,345
River Pines,River Pines,CA,,,Amador,38.5455,-120.7428,345
Ney,Ney,OH,,,Defiance,41.3806,-84.5211,345
Kingsville,Kingsville,MO,,,Johnson,38.7438,-94.0699,345
North Pownal,North Pownal,VT,,,Bennington,42.7984,-73.262,345
Snyder,Snyder,NE,,,Dodge,41.7045,-96.7869,345
Tower City,Tower City,ND,,,Cass,46.9263,-97.676,345
Touchet,Touchet,WA,,,Walla Walla,46.0411,-118.6724,345
Trent,Trent,SD,,,Moody,43.9063,-96.6578,345
Wales,Wales,UT,,,Sanpete,39.4851,-111.6361,345
Ralston,Ralston,OK,,,Pawnee,36.5035,-96.7373,344
Gunnison,Gunnison,MS,,,Bolivar,33.9437,-90.9468,344
Medicine Park,Medicine Park,OK,,,Comanche,34.7287,-98.4782,344
St. Regis,St. Regis,MT,,,Mineral,47.3016,-115.1015,344
Munson,Munson,FL,,,Santa Rosa,30.8418,-86.887,344
Mansfield,Mansfield,WA,,,Douglas,47.8119,-119.6379,344
Avoca,Avoca,IN,,,Lawrence,38.9172,-86.5556,344
Crescent,Crescent,OR,,,Klamath,43.455,-121.7013,344
Pointe a la Hache,Pointe a la Hache,LA,,,Plaquemines,29.5738,-89.7809,344
Kylertown,Kylertown,PA,,,Clearfield,40.9993,-78.1681,344
Harrisburg,Harrisburg,MO,,,Boone,39.1397,-92.4579,344
Chesterhill,Chesterhill,OH,,,Morgan,39.4908,-81.8667,344
Arnold City,Arnold City,PA,,,Fayette,40.1173,-79.8226,344
Charlo,Charlo,MT,,,Lake,47.4427,-114.1716,344
Lancaster,Lancaster,MN,,,Kittson,48.8577,-96.8019,344
Dowling,Dowling,MI,,,Barry,42.5227,-85.2531,344
Alpine Northeast,Alpine Northeast,WY,,,Lincoln,43.1938,-111.0072,343
Penn Lake Park,Penn Lake Park,PA,,,Luzerne,41.1149,-75.7736,343
Pleasant Valley,Pleasant Valley,CT,,,Northwest Hills,41.9083,-72.9924,343
Orangeville,Orangeville,OH,,,Trumbull,41.3421,-80.5277,343
Carman,Carman,IL,,,Henderson,40.7362,-91.0617,343
Wadsworth,Wadsworth,TX,,,Matagorda,28.8224,-95.9276,343
Groveland Station,Groveland Station,NY,,,Livingston,42.6634,-77.7666,343
Honcut,Honcut,CA,,,Butte,39.3326,-121.5388,343
Clayton,Clayton,WI,,,Polk,45.326,-92.171,343
Webbers Falls,Webbers Falls,OK,,,Muskogee,35.5105,-95.1601,343
Ben Avon Heights,Ben Avon Heights,PA,,,Allegheny,40.5125,-80.0731,343
Avalon,Avalon,GA,,,Stephens,34.5027,-83.1967,343
Pearcy,Pearcy,AR,,,Garland,34.4314,-93.2886,343
Jacksonville,Jacksonville,OH,,,Athens,39.4761,-82.0796,343
Finleyville,Finleyville,PA,,,Washington,40.2528,-80.002,343
Dunlevy,Dunlevy,PA,,,Washington,40.113,-79.8591,343
Holland,Holland,IA,,,Grundy,42.4001,-92.7988,343
Petersburg,Petersburg,PA,,,Huntingdon,40.5727,-78.0506,343
Clarendon,Clarendon,PA,,,Warren,41.7806,-79.094,343
Lebam,Lebam,WA,,,Pacific,46.564,-123.5508,343
Seltzer,Seltzer,PA,,,Schuylkill,40.696,-76.2366,343
Island Falls,Island Falls,ME,,,Aroostook,46.0081,-68.2648,343
Gans,Gans,OK,,,Sequoyah,35.3874,-94.6946,342
Sadorus,Sadorus,IL,,,Champaign,39.9669,-88.3451,342
Macedonia,Macedonia,AL,,,Pickens,33.4031,-88.2392,342
Lakeview Heights,Lakeview Heights,KY,,,Rowan,38.152,-83.5043,342
Indian Lake,Indian Lake,PA,,,Somerset,40.0446,-78.8603,342
Redwood,Redwood,NY,,,Jefferson,44.3011,-75.8063,342
Leoma,Leoma,TN,,,Lawrence,35.1582,-87.3464,342
Trenton,Trenton,KY,,,Todd,36.7224,-87.2626,342
Chelsea,Chelsea,IA,,,Tama,41.9204,-92.3945,342
Bayou Goula,Bayou Goula,LA,,,Iberville,30.2105,-91.1765,342
Harpers Ferry,Harpers Ferry,WV,,,Jefferson,39.3252,-77.741,342
Riverton,Riverton,CT,,,Northwest Hills,41.9631,-73.0166,342
Bent Tree Harbor,Bent Tree Harbor,MO,,,Benton,38.2477,-93.4934,342
Yampa,Yampa,CO,,,Routt,40.153,-106.9085,342
Palmer,Palmer,MI,,,Marquette,46.4436,-87.5817,342
Patrick,Patrick,SC,,,Chesterfield,34.5752,-80.0446,341
Aurora Springs,Aurora Springs,MO,,,Miller,38.3243,-92.5822,341
Buncombe,Buncombe,IL,,,Johnson,37.4713,-88.9747,341
Silver Creek,Silver Creek,NE,,,Merrick,41.3152,-97.6652,341
Rose City,Rose City,TX,,,Orange,30.1049,-94.0506,341
Hoytville,Hoytville,OH,,,Wood,41.19,-83.7843,341
Loomis,Loomis,NE,,,Phelps,40.4783,-99.5075,341
Bovina,Bovina,MS,,,Warren,32.3499,-90.7359,341
Strausstown,Strausstown,PA,,,Berks,40.4913,-76.1821,341
Hornbrook,Hornbrook,CA,,,Siskiyou,41.908,-122.5597,341
Glidden,Glidden,TX,,,Colorado,29.6976,-96.5907,341
Chili,Chili,WI,,,Clark,44.6296,-90.3583,341
Quaker City,Quaker City,OH,,,Guernsey,39.9697,-81.2973,341
Winchester,Winchester,KS,,,Jefferson,39.3226,-95.2688,341
Cokesbury,Cokesbury,SC,,,Greenwood,34.29,-82.2087,341
Covington,Covington,OK,,,Garfield,36.3075,-97.5865,341
Walcott,Walcott,AR,,,Greene,36.0454,-90.6722,341
Hoven,Hoven,SD,,,Potter,45.2416,-99.7775,341
Timberlake,Timberlake,NM,,,McKinley,35.2012,-108.4843,341
